"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"phi[139]",-0.631323384567574,0.0123498343215855,0.499093004508725,-1.6132315843295,-0.969203417809405,-0.632284442040942,-0.292133524640656,0.343813039321761,1633.20500646836,1.01147757123786
"phi[140]",-0.578137936484211,0.0129695440149974,0.553717671523591,-1.65479698253049,-0.952040915862938,-0.578115945559131,-0.204971426689761,0.511086231218973,1822.75103352313,1.01033094676237
"phi[141]",-0.426698361975544,0.0116961643797325,0.521201367032913,-1.45491317161761,-0.779067819606318,-0.422788528552731,-0.0732614276716948,0.586678837926422,1985.74814564388,1.00903196633137
"phi[142]",-1.00089789338196,0.0132354661764267,0.532088241641624,-2.03987548597654,-1.36372660301551,-0.998669223872071,-0.639782989186225,0.0406637008707399,1616.17668930971,1.01223019725264
"phi[143]",-0.852917664695255,0.0129001244772048,0.549692057896859,-1.92973116642515,-1.22118973664945,-0.855820736573278,-0.483383382273641,0.223840988802349,1815.72938675708,1.01135160809428
"phi[144]",-0.551776786203117,0.0112700717281245,0.573352162780023,-1.68090076224405,-0.936305650146317,-0.54582928918829,-0.167464816380081,0.575733123828446,2588.15063787759,1.00724915150232
"phi[145]",-0.696295577211668,0.0120525435352846,0.526263175175298,-1.72207883003344,-1.0526706581823,-0.699149541474603,-0.337176864279468,0.335535825141633,1906.55152030698,1.01078873163875
"phi[146]",-0.766011040708868,0.0119121010113606,0.577670391698659,-1.91817399888116,-1.15655745234609,-0.761214965279694,-0.371560101153874,0.35812805680096,2351.70846313361,1.00963178301395
"phi[147]",-0.961601153955234,0.0112066612748389,0.666266438961582,-2.27951246437709,-1.40952773198468,-0.958782830198988,-0.511101854219293,0.344352043410272,3534.62532179483,1.00692264857958
"phi[148]",-0.538119962380263,0.0130877681672822,0.540371850531753,-1.5903939997733,-0.906541208430231,-0.534825231109281,-0.171343240418234,0.522503399787123,1704.72467662385,1.01180887624263
"phi[149]",-0.612393495983651,0.0122008150050064,0.59147443946621,-1.7673488635996,-1.01278639828884,-0.608997374272751,-0.213217006024094,0.558095566352322,2350.14294377291,1.00953116743932
"phi[150]",-0.817251793210697,0.0123802183420321,0.589849880678519,-1.96928093618207,-1.21543337491571,-0.814389264061499,-0.420383907255769,0.339621887502209,2270.00275116587,1.00948604485391
"phi[151]",-0.670684652266224,0.0116684737437829,0.554596479771781,-1.75632361842114,-1.04571445104074,-0.669724485409382,-0.296736428717642,0.41883262533669,2259.05139034223,1.00945532101873
"phi[152]",-1.02429858462965,0.011223134378501,0.718211069715565,-2.43235390870652,-1.50958566109644,-1.02137766221526,-0.538679559210541,0.378321789261825,4095.20704198788,1.00566687708515
"phi[153]",-0.851359175310186,0.0114403701781706,0.662461790656647,-2.15771322412508,-1.2970910262606,-0.85141926797555,-0.402972251619727,0.44446793280358,3353.06145987074,1.00700293537909
"phi[154]",-0.759314404538203,0.0117581493038494,0.593072627063149,-1.92511634952942,-1.16026033714666,-0.756107901933901,-0.358437889899594,0.396786908481834,2544.12132763736,1.00891570256373
"phi[155]",0.975120062061064,0.0145786305158345,0.682028098264864,-0.370471838639721,0.520114280178501,0.973545062604916,1.43395522281333,2.30928821737168,2188.62358925474,1.00877001254732
"phi[156]",1.65559151781516,0.013208232888392,0.997012407662123,-0.323486328569168,0.982769062516412,1.65393528699714,2.3275750697609,3.6088164888068,5697.85890236101,1.00421633583524
"phi[157]",0.601220608142895,0.0148594623052514,0.575415862487716,-0.527495498513293,0.209526249600354,0.601964373636284,0.990830180826174,1.72890040462319,1499.5379822156,1.01291037794969
"phi[158]",0.0599949685350546,0.0150163277196693,0.579762876024846,-1.08252226841078,-0.331022121330427,0.0609766023161042,0.446677178333585,1.19501239516384,1490.64191786179,1.01331716489305
"phi[159]",-0.129678001174774,0.0138784904230943,0.589361942040967,-1.29507970939073,-0.524410643452739,-0.128707118482464,0.268926195393605,1.02412367764677,1803.34871919121,1.0109920452567
"phi[160]",1.24331169321364,0.0137172649767203,0.823386657699892,-0.371298150697671,0.686691695655088,1.24690830897289,1.79700009090143,2.85680561491987,3603.06912936386,1.00678808991683
"phi[161]",1.19535587872317,0.0141914630711139,0.778696002774619,-0.34264880125515,0.673630703497582,1.19961785393534,1.72285928995359,2.71988030466034,3010.79750791765,1.00782655666712
"phi[162]",-0.882692540634898,0.0118241196856342,1.57393768628087,-3.98414993735898,-1.93203651158524,-0.885781955411631,0.183810135514651,2.19258506966726,17718.9276284896,1.00221099731684
"phi[163]",0.651740594761945,0.0155516207712819,0.603418324203498,-0.532987281360956,0.246278582286647,0.651543366365062,1.05991911490044,1.83819267321494,1505.51703542272,1.01275757238514
"phi[164]",1.08025955106549,0.0148280339845043,0.69780990190348,-0.288133873913879,0.609517985788866,1.07858041078005,1.55707056492581,2.43964938488181,2214.66024677122,1.00910964634898
"phi[165]",0.915633323142696,0.0140065686843888,1.02576255370222,-1.08967924072287,0.22247790253853,0.91148238128442,1.60838614944467,2.93214326895785,5363.2762980864,1.00477849398472
"phi[166]",-0.0568485080144644,0.0149654202393031,0.567119451434207,-1.17245872078332,-0.439096991899546,-0.0577763395079588,0.32471665512356,1.05261581925668,1436.05559458516,1.01353005687107
"phi[167]",-0.583854950836217,0.0139903898030082,0.536769111318909,-1.63781533479591,-0.944972224417131,-0.582715077358437,-0.22003648983441,0.459915518746043,1472.02573326282,1.01382309076689
"phi[168]",-1.13927537086019,0.0137029670695975,0.581790442994905,-2.27668447293396,-1.53129594107846,-1.13697563077713,-0.748022197305008,-0.00223555306662656,1802.61897225137,1.01152308741514
"phi[169]",-1.36446296703224,0.0133252858274609,0.536139958798057,-2.40930253656377,-1.72506288541603,-1.36389421187624,-1.00709379867486,-0.314620526498774,1618.83761279326,1.01335432711262
"phi[170]",-1.37333037299047,0.0135660498721337,0.515941098029625,-2.38313858227784,-1.7218844927339,-1.37126660390963,-1.02960182343038,-0.355612203880282,1446.41670389043,1.01447287945953
"phi[171]",-1.81412715359547,0.0130607795805082,0.554047917727426,-2.89598769314884,-2.18965169092713,-1.81345320300714,-1.44133995405498,-0.725212990632526,1799.51907136254,1.0119964318498
"phi[172]",-1.59083319216754,0.0135202307811504,0.58020743220986,-2.72608499593237,-1.98341958284255,-1.59052982933056,-1.1996356772746,-0.449357041066502,1841.61297330143,1.01199741405504
"phi[173]",-1.07414571594153,0.0132239281722073,0.618653964296144,-2.28708055603592,-1.49012933938712,-1.07216057766347,-0.657539976429732,0.128423525269313,2188.64153672164,1.01019353280999
"phi[174]",-0.877730980735015,0.0137878415370551,0.535525809672592,-1.92969661054069,-1.23417154477901,-0.876470159824992,-0.51931029036942,0.173721128156213,1508.57965388523,1.01276267919323
"phi[175]",-1.24644577510317,0.0135211118888998,0.590258639592663,-2.40647728213703,-1.64790980034371,-1.24207426500939,-0.846590344136396,-0.0942592863991918,1905.72351049922,1.01132513123823
"phi[176]",-1.20480948949992,0.0138625457021455,0.534974726436501,-2.26269531771669,-1.56241064862929,-1.20447876055137,-0.840884461725922,-0.154013826716681,1489.29437355184,1.01389154214788
"phi[177]",-0.380828675105398,0.0133781652355274,0.563944123595563,-1.48239263666403,-0.759836235314253,-0.377340077180561,0.000836569625025099,0.725842396968868,1776.96567923282,1.01167417551589
"phi[178]",0.466922142022655,0.015583552395098,0.665575989879341,-0.837954091756808,0.0167401990413376,0.465834407659489,0.91436835893485,1.77063052152688,1824.15762315318,1.01010728135003
"phi[179]",0.46387062557939,0.0141660411622224,0.714125452175833,-0.931112212171692,-0.0210805119514914,0.462426690039897,0.940861979882315,1.87142248550003,2541.27711390577,1.00868324545237
"phi[180]",0.254223884953213,0.0136771522120841,0.601676044700179,-0.922274246608316,-0.150644246203218,0.255649969229091,0.659002185902167,1.43097418636072,1935.23665379523,1.01129469675823
"phi[181]",0.282145773471842,0.0128688211056031,0.728069137313755,-1.13963026017601,-0.209285687989028,0.280358772477807,0.769648264490365,1.726632421297,3200.86764339561,1.0073913505862
"phi[182]",-0.148710542138542,0.0142678763437392,0.603913478089654,-1.33971623914315,-0.552853974073921,-0.149593697817037,0.257348964866243,1.03919658642298,1791.55758092212,1.01176835613836
"phi[183]",0.200408514788035,0.0136800553979763,0.589188128136874,-0.953600395330503,-0.193761363266115,0.197149755917951,0.593962880058755,1.35978016937285,1854.95023471302,1.0115587746584
"phi[184]",-0.339205351386428,0.0139997568672209,0.545013594943453,-1.41332908951294,-0.711569263166932,-0.333331823709857,0.0329337054783598,0.719682028251739,1515.56191888506,1.0141659685614
"phi[185]",-0.159328164697968,0.0142426715151201,0.54612400761824,-1.22952818039403,-0.530285531658344,-0.157887276976114,0.210458386048049,0.905641107266643,1470.27854865095,1.01381243252024
"phi[186]",0.22768569643043,0.0129852274129462,0.717106107578016,-1.17006518272575,-0.256736596292691,0.22401630025151,0.712574417951643,1.63820770127735,3049.77445858725,1.00734149242848
"phi[187]",0.139458268922872,0.0136914990243985,0.65034486643599,-1.14038286515759,-0.294969637342193,0.13700041429781,0.574202321291983,1.42921958871434,2256.24072153836,1.01006294537126
"phi[188]",0.173439145342734,0.0133151316768091,0.712348721330426,-1.21500836773357,-0.315504901127358,0.171748206580017,0.659106398989576,1.56282290448837,2862.16302431187,1.00801754242191
"phi[189]",1.614325842962,0.00817781336749328,0.595934469474066,0.448463074204854,1.21281351910128,1.617159342322,2.01474574978994,2.77643678325623,5310.34359958433,1.00309437636357
"phi[190]",1.41695686949365,0.00787819030047715,0.467638138572951,0.494965037566108,1.10527738112229,1.418160106076,1.73415250850788,2.32594840268801,3523.44025662099,1.00496162021238
"phi[191]",1.6112628234405,0.00850522475870714,0.461528647071918,0.702278512400517,1.30204139146167,1.61353868777359,1.92300122143236,2.50619617729153,2944.59612476171,1.00531322417257
"phi[192]",1.6524794278837,0.00829875880471345,0.499346173217139,0.671080901918204,1.3151815471587,1.65580642334552,1.99035392334158,2.62543748852818,3620.57182200263,1.00491590108562
"phi[193]",1.64610639720753,0.00845302239295381,0.58680388193766,0.500746246573278,1.25486778304011,1.64595627565042,2.04266692571414,2.79401907690628,4819.05538321539,1.00358559139818
"phi[194]",1.06544130703418,0.0078315838970717,0.508911386480162,0.0628952958635655,0.724460582121063,1.06663401774474,1.40399060688465,2.06904681970944,4222.65039498288,1.00378623671093
"phi[195]",0.872507724637326,0.0080570104401794,0.472274026969939,-0.0455937651612334,0.553033403885117,0.872813788476553,1.19186597892712,1.79114757812182,3435.89806639137,1.00449318160551
"phi[196]",0.794309911090572,0.00706451963247087,0.545520869802358,-0.280339628416426,0.423342196679093,0.798630771399081,1.16396599719473,1.85458171503094,5962.89918851528,1.00266100888741
"phi[197]",0.367519096863703,0.00675169049786074,0.480365271239681,-0.580166164149768,0.0449176943203766,0.370582470040488,0.690912382591315,1.30529302294783,5061.95351123954,1.00277400124829
"phi[198]",0.977725954255643,0.00703467777029052,0.480147809097088,0.0455636790964455,0.653218074351518,0.976901759179692,1.29761856250298,1.92938352268673,4658.66503450185,1.00320108453314
"phi[199]",0.728002845712431,0.00759530794047102,0.493762189364893,-0.236536436140615,0.39466579188253,0.727568961204147,1.06189772051868,1.69835927421586,4226.1498038799,1.0032025225591
"phi[200]",0.598129907397957,0.00677655491075719,0.542069991706938,-0.464689329473078,0.235048069908319,0.594718889054141,0.962718539074382,1.6609019198074,6398.71560874628,1.00243283242301
"phi[201]",0.50425424832009,0.00783387553856041,0.433733714493047,-0.341792814581558,0.212380157383947,0.502010885309563,0.795933500899876,1.35820180774648,3065.44147000069,1.0039000452548
"phi[202]",0.667824390073216,0.0068137507540489,0.578560936646708,-0.467122302851796,0.278746106515225,0.671287675137076,1.05941399660616,1.79649004783247,7209.84169160006,1.00210092315806
"phi[203]",0.197759885790606,0.00802094282662628,0.535430907384828,-0.84830032873781,-0.162536071697121,0.192271309578304,0.552938060901965,1.25217422693698,4456.11132893482,1.00223757033594
"phi[204]",-0.338763512490023,0.00866798259586385,0.508578623350097,-1.33181572898435,-0.684237041532833,-0.344693284653363,0.00693889028366538,0.661943268520721,3442.54909463128,1.00206886131367
"phi[205]",0.0716539550605433,0.00715415917993579,0.50100052300745,-0.907794375342908,-0.264993302416288,0.0713280684059069,0.406588307368951,1.05189067803275,4904.09822941603,1.00186625508014
"phi[206]",0.56629105846965,0.00827423870506383,0.471217620217052,-0.361766555020939,0.246650517187416,0.568408081284259,0.884604169813505,1.48964161967524,3243.29872772192,1.00401199008039
"phi[207]",-0.302680621078114,0.0064327590436212,0.537751942704324,-1.35702750383183,-0.660672087035576,-0.304527275991731,0.059818078045148,0.755019225175924,6988.26568518303,1.00134981623881
"phi[208]",0.478107898277728,0.00894121128869489,0.630326501795689,-0.768771027195127,0.0541854849201407,0.480725673859484,0.905776342000961,1.71100126077479,4969.7943605374,1.00322080092392
"phi[209]",1.59458238227334,0.00825616524120498,0.772392152224619,0.0716699545370974,1.07436803019337,1.59631398107392,2.11329436566281,3.11550630117443,8752.23463908996,1.00164913871886
"phi[210]",1.29427525280836,0.00929783025920048,0.555094612940275,0.207370280982227,0.918965889629095,1.29635983433429,1.6713744742947,2.36763691335476,3564.2716670683,1.00414221823477
"phi[211]",-2.28954449766005,0.00912014287931933,0.610295990055526,-3.48438754484302,-2.70017569102895,-2.2890856539752,-1.8784144926578,-1.091763773814,4477.93462119243,1.00237371448234
"phi[212]",-0.729995158113399,0.00967378025200061,0.621335048221901,-1.95456961986192,-1.15081033168217,-0.726866176847614,-0.30855238315158,0.473690749529282,4125.33544526994,1.00364618350415
"phi[213]",-1.19339376776988,0.00989659081599779,0.583980193100815,-2.33989912563738,-1.58926614326859,-1.1885329625029,-0.799885126521914,-0.0504107719495742,3481.96984846075,1.00345137992747
"phi[214]",0.423644928290275,0.00958189329838031,0.570665643266415,-0.701583723405282,0.0398627640106443,0.424133239268919,0.807048343159567,1.54799607764437,3546.99676894005,1.00432217206264
"phi[215]",-0.815094420775649,0.00966268063576915,0.476999118741471,-1.75032633899432,-1.13667804198966,-0.812332561373595,-0.491241392532053,0.114611373517612,2436.91231011093,1.00475872582163
"phi[216]",0.670508970857406,0.00932840979690711,0.633130511833681,-0.560327192112647,0.246477932358243,0.669791387290062,1.09677995331167,1.91871469829673,4606.50189687413,1.00345226788948
"phi[217]",0.0591460617651842,0.00991829814645339,0.558472866788273,-1.04270747794528,-0.317877882148933,0.058720623048852,0.436452016874712,1.14803911479854,3170.51518484335,1.00440267457382
"phi[218]",1.46223063755847,0.00770877598761682,0.556717910702413,0.380983737840001,1.08374065888753,1.4627231161049,1.84066808629626,2.55357046802864,5215.54307081719,1.00297953913067
"phi[219]",1.10192388162044,0.00794272695232593,0.513027564148627,0.0951920725801653,0.753614717372979,1.10303252046414,1.44991766002449,2.1018817167972,4171.9791882649,1.00333194701483
"phi[220]",1.31398174289579,0.00810325580526243,0.493722427547587,0.344462022030939,0.981066273687227,1.31130684135669,1.64838874064266,2.2850039989687,3712.33032758726,1.00331869893244
"phi[221]",1.31710178415947,0.00807640671064173,0.491837267622601,0.354909662659124,0.985877670600983,1.31596252582629,1.65072945623424,2.27825495130394,3708.57020062876,1.00454908828284
"phi[222]",0.759031509575955,0.00743198084719704,0.53515228215882,-0.287721572184059,0.397024795061317,0.757647332740156,1.12238853388422,1.80887990082216,5184.96226552766,1.00333369147299
"phi[223]",0.823523104540632,0.00815308437812748,0.592327735962295,-0.33720440215283,0.422161986116725,0.823445986597456,1.22284708206403,1.97247305920838,5278.13220764158,1.00361049263315
"phi[224]",0.71698788043542,0.00795117277124231,0.513952703965716,-0.290722696843392,0.368878963474202,0.717868192825842,1.06650964899366,1.71767638597092,4178.1490599164,1.0036147448726
